gr,freq,shape,colour,opacity,size
B70,2,square,black,0.8,1
B84,2,square,black,0.8,1
C03,2,square,black,0.8,1
C35,1,square,black,0.8,1
C45,3,square,black,0.8,1
C46,1,square,black,0.8,1
C64,1,square,black,0.8,1
C73,2,square,black,0.8,1
C83,5,square,black,0.8,1
C84,3,square,black,0.8,1
C94,2,square,black,0.8,1
D04,3,square,black,0.8,1
D00,2,square,black,0.8,1
D14,2,square,black,0.8,1
D10,2,square,black,0.8,1
D24,1,square,black,0.8,1
D22,2,square,black,0.8,1
D31,3,square,black,0.8,1
D30,1,square,black,0.8,1
D40,2,square,black,0.8,1
D50,1,square,black,0.8,1
F52,1,square,black,0.8,1
F62,2,square,black,0.8,1
F61,1,square,black,0.8,1
F63,2,square,black,0.8,1
F84,1,square,black,0.8,1
G04,1,square,black,0.8,1
G43,1,square,black,0.8,1
G53,1,square,black,0.8,1
G62,1,square,black,0.8,1
G65,1,square,black,0.8,1
G69,1,square,black,0.8,1
G75,1,square,black,0.8,1
G79,1,square,black,0.8,1
G97,1,square,black,0.8,1
H37,1,square,black,0.8,1
H47,2,square,black,0.8,1
H58,1,square,black,0.8,1
H57,1,square,black,0.8,1
H65,1,square,black,0.8,1
H76,3,square,black,0.8,1
H77,1,square,black,0.8,1
H86,5,square,black,0.8,1
H87,4,square,black,0.8,1
H85,2,square,black,0.8,1
H88,1,square,black,0.8,1
H84,1,square,black,0.8,1
H89,1,square,black,0.8,1
H95,3,square,black,0.8,1
H96,2,square,black,0.8,1
H99,2,square,black,0.8,1
H94,2,square,black,0.8,1
H91,1,square,black,0.8,1
HU15,1,square,black,0.8,1
HU27,1,square,black,0.8,1
HU37,2,square,black,0.8,1
HU35,1,square,black,0.8,1
HU36,1,square,black,0.8,1
HU40,1,square,black,0.8,1
HU44,2,square,black,0.8,1
HU42,2,square,black,0.8,1
J05,8,square,black,0.8,1
J08,2,square,black,0.8,1
J09,2,square,black,0.8,1
J00,2,square,black,0.8,1
J04,1,square,black,0.8,1
J06,3,square,black,0.8,1
J02,5,square,black,0.8,1
J01,1,square,black,0.8,1
J03,4,square,black,0.8,1
J13,1,square,black,0.8,1
J14,8,square,black,0.8,1
J16,5,square,black,0.8,1
J12,2,square,black,0.8,1
J11,8,square,black,0.8,1
J18,1,square,black,0.8,1
J15,4,square,black,0.8,1
J21,7,square,black,0.8,1
J23,2,square,black,0.8,1
J25,5,square,black,0.8,1
J26,11,square,black,0.8,1
J28,4,square,black,0.8,1
J20,1,square,black,0.8,1
J27,1,square,black,0.8,1
J29,1,square,black,0.8,1
J36,10,square,black,0.8,1
J37,17,square,black,0.8,1
J31,5,square,black,0.8,1
J38,4,square,black,0.8,1
J35,2,square,black,0.8,1
J32,6,square,black,0.8,1
J33,3,square,black,0.8,1
J34,2,square,black,0.8,1
J43,5,square,black,0.8,1
J44,5,square,black,0.8,1
J45,3,square,black,0.8,1
J47,11,square,black,0.8,1
J48,12,square,black,0.8,1
J49,1,square,black,0.8,1
J46,9,square,black,0.8,1
J53,10,square,black,0.8,1
J57,10,square,black,0.8,1
J58,10,square,black,0.8,1
J54,5,square,black,0.8,1
J55,6,square,black,0.8,1
J59,1,square,black,0.8,1
J56,6,square,black,0.8,1
J64,7,square,black,0.8,1
J65,10,square,black,0.8,1
J66,8,square,black,0.8,1
J67,4,square,black,0.8,1
J68,1,square,black,0.8,1
L67,1,square,black,0.8,1
L66,1,square,black,0.8,1
L93,1,square,black,0.8,1
L98,1,square,black,0.8,1
M00,1,square,black,0.8,1
M12,1,square,black,0.8,1
M20,1,square,black,0.8,1
M22,1,square,black,0.8,1
M31,1,square,black,0.8,1
M32,2,square,black,0.8,1
N00,1,square,black,0.8,1
N50,1,square,black,0.8,1
N60,1,square,black,0.8,1
N81,1,square,black,0.8,1
NB35,1,square,black,0.8,1
NB56,1,square,black,0.8,1
NC02,1,square,black,0.8,1
NC51,1,square,black,0.8,1
NC80,1,square,black,0.8,1
NC90,1,square,black,0.8,1
ND01,1,square,black,0.8,1
ND12,1,square,black,0.8,1
ND23,1,square,black,0.8,1
ND34,1,square,black,0.8,1
ND35,1,square,black,0.8,1
NF60,1,square,black,0.8,1
NF70,2,square,black,0.8,1
NF77,4,square,black,0.8,1
NF72,1,square,black,0.8,1
NF75,1,square,black,0.8,1
NF71,1,square,black,0.8,1
NF83,1,square,black,0.8,1
NF87,1,square,black,0.8,1
NF86,3,square,black,0.8,1
NF84,1,square,black,0.8,1
NF89,1,square,black,0.8,1
NG09,1,square,black,0.8,1
NG24,1,square,black,0.8,1
NG25,1,square,black,0.8,1
NG35,2,square,black,0.8,1
NG47,1,square,black,0.8,1
NG56,1,square,black,0.8,1
NG52,1,square,black,0.8,1
NG53,1,square,black,0.8,1
NG60,2,square,black,0.8,1
NG62,1,square,black,0.8,1
NG72,1,square,black,0.8,1
NG82,1,square,black,0.8,1
NH09,1,square,black,0.8,1
NH19,1,square,black,0.8,1
NH55,3,square,black,0.8,1
NH54,1,square,black,0.8,1
NH56,2,square,black,0.8,1
NH65,1,square,black,0.8,1
NH69,1,square,black,0.8,1
NH64,7,square,black,0.8,1
NH66,3,square,black,0.8,1
NH74,5,square,black,0.8,1
NH75,3,square,black,0.8,1
NH77,2,square,black,0.8,1
NH73,1,square,black,0.8,1
NH76,1,square,black,0.8,1
NH78,1,square,black,0.8,1
NH79,1,square,black,0.8,1
NH86,1,square,black,0.8,1
NH89,2,square,black,0.8,1
NH82,2,square,black,0.8,1
NH85,6,square,black,0.8,1
NH95,4,square,black,0.8,1
NH98,2,square,black,0.8,1
NH96,1,square,black,0.8,1
NJ02,2,square,black,0.8,1
NJ05,6,square,black,0.8,1
NJ06,6,square,black,0.8,1
NJ03,1,square,black,0.8,1
NJ16,16,square,black,0.8,1
NJ17,3,square,black,0.8,1
NJ15,1,square,black,0.8,1
NJ26,16,square,black,0.8,1
NJ27,2,square,black,0.8,1
NJ25,5,square,black,0.8,1
NJ24,2,square,black,0.8,1
NJ36,6,square,black,0.8,1
NJ35,5,square,black,0.8,1
NJ45,1,square,black,0.8,1
NJ46,3,square,black,0.8,1
NJ44,2,square,black,0.8,1
NJ56,5,square,black,0.8,1
NJ54,1,square,black,0.8,1
NJ53,1,square,black,0.8,1
NJ66,4,square,black,0.8,1
NJ61,2,square,black,0.8,1
NJ63,2,square,black,0.8,1
NJ62,2,square,black,0.8,1
NJ76,3,square,black,0.8,1
NJ86,3,square,black,0.8,1
NJ90,3,square,black,0.8,1
NK06,2,square,black,0.8,1
NK02,1,square,black,0.8,1
NK03,2,square,black,0.8,1
NK13,2,square,black,0.8,1
NK14,1,square,black,0.8,1
NL69,2,square,black,0.8,1
NL94,6,square,black,0.8,1
NL93,3,square,black,0.8,1
NM04,4,square,black,0.8,1
NM15,1,square,black,0.8,1
NM26,1,square,black,0.8,1
NM21,1,square,black,0.8,1
NM32,1,square,black,0.8,1
NM35,1,square,black,0.8,1
NM48,2,square,black,0.8,1
NM56,1,square,black,0.8,1
NM57,2,square,black,0.8,1
NM55,1,square,black,0.8,1
NM54,1,square,black,0.8,1
NM64,1,square,black,0.8,1
NM65,3,square,black,0.8,1
NM67,1,square,black,0.8,1
NM66,1,square,black,0.8,1
NM74,1,square,black,0.8,1
NM76,1,square,black,0.8,1
NM75,1,square,black,0.8,1
NM86,1,square,black,0.8,1
NM84,1,square,black,0.8,1
NM85,1,square,black,0.8,1
NM83,1,square,black,0.8,1
NN17,2,square,black,0.8,1
NN48,1,square,black,0.8,1
NN60,1,square,black,0.8,1
NN69,1,square,black,0.8,1
NN79,1,square,black,0.8,1
NN70,4,square,black,0.8,1
NN80,7,square,black,0.8,1
NN86,3,square,black,0.8,1
NN90,1,square,black,0.8,1
NN96,2,square,black,0.8,1
NN93,1,square,black,0.8,1
NN95,1,square,black,0.8,1
NO00,1,square,black,0.8,1
NO02,3,square,black,0.8,1
NO12,2,square,black,0.8,1
NO28,1,square,black,0.8,1
NO22,4,square,black,0.8,1
NO33,1,square,black,0.8,1
NO32,1,square,black,0.8,1
NO30,1,square,black,0.8,1
NO42,1,square,black,0.8,1
NO50,2,square,black,0.8,1
NO63,1,square,black,0.8,1
NO74,1,square,black,0.8,1
NO75,1,square,black,0.8,1
NO77,1,square,black,0.8,1
NO88,2,square,black,0.8,1
NR15,1,square,black,0.8,1
NR24,1,square,black,0.8,1
NR38,1,square,black,0.8,1
NR39,1,square,black,0.8,1
NR57,1,square,black,0.8,1
NR51,1,square,black,0.8,1
NR61,1,square,black,0.8,1
NR62,1,square,black,0.8,1
NR64,1,square,black,0.8,1
NR63,1,square,black,0.8,1
NR72,1,square,black,0.8,1
NR78,1,square,black,0.8,1
NR86,1,square,black,0.8,1
NS06,1,square,black,0.8,1
NS16,4,square,black,0.8,1
NS25,2,square,black,0.8,1
NS24,4,square,black,0.8,1
NS27,4,square,black,0.8,1
NS28,4,square,black,0.8,1
NS34,2,square,black,0.8,1
NS38,4,square,black,0.8,1
NS32,5,square,black,0.8,1
NS37,8,square,black,0.8,1
NS33,1,square,black,0.8,1
NS47,8,square,black,0.8,1
NS46,9,square,black,0.8,1
NS43,1,square,black,0.8,1
NS53,1,square,black,0.8,1
NS57,5,square,black,0.8,1
NS56,19,square,black,0.8,1
NS55,4,square,black,0.8,1
NS65,13,square,black,0.8,1
NS66,24,square,black,0.8,1
NS67,7,square,black,0.8,1
NS64,1,square,black,0.8,1
NS74,7,square,black,0.8,1
NS75,13,square,black,0.8,1
NS76,9,square,black,0.8,1
NS77,5,square,black,0.8,1
NS79,7,square,black,0.8,1
NS71,1,square,black,0.8,1
NS72,1,square,black,0.8,1
NS78,1,square,black,0.8,1
NS84,5,square,black,0.8,1
NS85,12,square,black,0.8,1
NS86,5,square,black,0.8,1
NS88,12,square,black,0.8,1
NS89,2,square,black,0.8,1
NS83,9,square,black,0.8,1
NS82,2,square,black,0.8,1
NS90,1,square,black,0.8,1
NS92,10,square,black,0.8,1
NS96,3,square,black,0.8,1
NS98,7,square,black,0.8,1
NS99,1,square,black,0.8,1
NS94,5,square,black,0.8,1
NS95,2,square,black,0.8,1
NS91,6,square,black,0.8,1
NS93,1,square,black,0.8,1
NS97,3,square,black,0.8,1
NT01,5,square,black,0.8,1
NT03,3,square,black,0.8,1
NT07,7,square,black,0.8,1
NT00,4,square,black,0.8,1
NT08,1,square,black,0.8,1
NT04,3,square,black,0.8,1
NT06,1,square,black,0.8,1
NT14,1,square,black,0.8,1
NT17,11,square,black,0.8,1
NT16,3,square,black,0.8,1
NT19,1,square,black,0.8,1
NT15,1,square,black,0.8,1
NT13,1,square,black,0.8,1
NT18,3,square,black,0.8,1
NT26,10,square,black,0.8,1
NT27,14,square,black,0.8,1
NT28,1,square,black,0.8,1
NT29,1,square,black,0.8,1
NT24,5,square,black,0.8,1
NT25,3,square,black,0.8,1
NT23,1,square,black,0.8,1
NT36,5,square,black,0.8,1
NT37,5,square,black,0.8,1
NT33,4,square,black,0.8,1
NT35,3,square,black,0.8,1
NT43,6,square,black,0.8,1
NT47,6,square,black,0.8,1
NT40,2,square,black,0.8,1
NT46,2,square,black,0.8,1
NT45,2,square,black,0.8,1
NT42,5,square,black,0.8,1
NT48,5,square,black,0.8,1
NT41,2,square,black,0.8,1
NT51,6,square,black,0.8,1
NT53,3,square,black,0.8,1
NT57,4,square,black,0.8,1
NT58,4,square,black,0.8,1
NT54,3,square,black,0.8,1
NT68,1,square,black,0.8,1
NT61,4,square,black,0.8,1
NT62,1,square,black,0.8,1
NT64,1,square,black,0.8,1
NT67,5,square,black,0.8,1
NT69,1,square,black,0.8,1
NT60,2,square,black,0.8,1
NT77,7,square,black,0.8,1
NT73,1,square,black,0.8,1
NT76,2,square,black,0.8,1
NT86,7,square,black,0.8,1
NT87,2,square,black,0.8,1
NT85,1,square,black,0.8,1
NT96,7,square,black,0.8,1
NT95,6,square,black,0.8,1
NT92,1,square,black,0.8,1
NT93,1,square,black,0.8,1
NU05,1,square,black,0.8,1
NU02,1,square,black,0.8,1
NU00,2,square,black,0.8,1
NU01,2,square,black,0.8,1
NU14,1,square,black,0.8,1
NU10,1,square,black,0.8,1
NU11,1,square,black,0.8,1
NU13,2,square,black,0.8,1
NU23,3,square,black,0.8,1
NU21,1,square,black,0.8,1
NU22,3,square,black,0.8,1
NU20,1,square,black,0.8,1
NW96,1,square,black,0.8,1
NW97,1,square,black,0.8,1
NW95,1,square,black,0.8,1
NX05,1,square,black,0.8,1
NX06,4,square,black,0.8,1
NX08,1,square,black,0.8,1
NX15,4,square,black,0.8,1
NX16,1,square,black,0.8,1
NX13,2,square,black,0.8,1
NX19,2,square,black,0.8,1
NX25,2,square,black,0.8,1
NX36,1,square,black,0.8,1
NX34,2,square,black,0.8,1
NX30,3,square,black,0.8,1
NX40,4,square,black,0.8,1
NX54,1,square,black,0.8,1
NX55,1,square,black,0.8,1
NX65,3,square,black,0.8,1
NX74,1,square,black,0.8,1
NX84,1,square,black,0.8,1
NX85,1,square,black,0.8,1
NX91,2,square,black,0.8,1
NX92,3,square,black,0.8,1
NX93,1,square,black,0.8,1
NX90,1,square,black,0.8,1
NY07,2,square,black,0.8,1
NY03,5,square,black,0.8,1
NY04,3,square,black,0.8,1
NY18,5,square,black,0.8,1
NY15,1,square,black,0.8,1
NY17,1,square,black,0.8,1
NY16,1,square,black,0.8,1
NY27,1,square,black,0.8,1
NY24,2,square,black,0.8,1
NY25,1,square,black,0.8,1
NY34,1,square,black,0.8,1
NY36,7,square,black,0.8,1
NY35,3,square,black,0.8,1
NY32,1,square,black,0.8,1
NY37,1,square,black,0.8,1
NY42,3,square,black,0.8,1
NY44,9,square,black,0.8,1
NY45,2,square,black,0.8,1
NY43,4,square,black,0.8,1
NY46,1,square,black,0.8,1
NY52,7,square,black,0.8,1
NY56,1,square,black,0.8,1
NY50,1,square,black,0.8,1
NY54,1,square,black,0.8,1
NY53,1,square,black,0.8,1
NY60,1,square,black,0.8,1
NY66,1,square,black,0.8,1
NY62,1,square,black,0.8,1
NY71,1,square,black,0.8,1
NY73,1,square,black,0.8,1
NY76,1,square,black,0.8,1
NY86,3,square,black,0.8,1
NY85,1,square,black,0.8,1
NY81,2,square,black,0.8,1
NY91,1,square,black,0.8,1
NY96,4,square,black,0.8,1
NY97,1,square,black,0.8,1
NY92,1,square,black,0.8,1
NZ06,4,square,black,0.8,1
NZ01,9,square,black,0.8,1
NZ04,5,square,black,0.8,1
NZ11,6,square,black,0.8,1
NZ14,3,square,black,0.8,1
NZ13,9,square,black,0.8,1
NZ16,8,square,black,0.8,1
NZ12,5,square,black,0.8,1
NZ19,5,square,black,0.8,1
NZ10,1,square,black,0.8,1
NZ15,6,square,black,0.8,1
NZ17,1,square,black,0.8,1
NZ18,2,square,black,0.8,1
NZ20,3,square,black,0.8,1
NZ22,9,square,black,0.8,1
NZ24,5,square,black,0.8,1
NZ26,14,square,black,0.8,1
NZ28,4,square,black,0.8,1
NZ25,14,square,black,0.8,1
NZ27,3,square,black,0.8,1
NZ21,7,square,black,0.8,1
NZ23,5,square,black,0.8,1
NZ29,1,square,black,0.8,1
NZ32,8,square,black,0.8,1
NZ33,7,square,black,0.8,1
NZ34,5,square,black,0.8,1
NZ35,15,square,black,0.8,1
NZ36,15,square,black,0.8,1
NZ38,2,square,black,0.8,1
NZ37,5,square,black,0.8,1
NZ43,6,square,black,0.8,1
NZ44,4,square,black,0.8,1
NZ45,2,square,black,0.8,1
NZ41,3,square,black,0.8,1
NZ42,7,square,black,0.8,1
NZ40,1,square,black,0.8,1
NZ52,4,square,black,0.8,1
NZ53,3,square,black,0.8,1
NZ61,4,square,black,0.8,1
NZ62,2,square,black,0.8,1
NZ71,5,square,black,0.8,1
NZ80,4,square,black,0.8,1
NZ81,3,square,black,0.8,1
NZ90,2,square,black,0.8,1
O07,1,square,black,0.8,1
O13,2,square,black,0.8,1
O12,1,square,black,0.8,1
O17,1,square,black,0.8,1
O18,1,square,black,0.8,1
O16,1,square,black,0.8,1
O23,2,square,black,0.8,1
O22,6,square,black,0.8,1
O24,2,square,black,0.8,1
O35,1,square,black,0.8,1
O30,1,square,black,0.8,1
O34,1,square,black,0.8,1
O33,1,square,black,0.8,1
Q61,1,square,black,0.8,1
Q74,1,square,black,0.8,1
Q72,2,square,black,0.8,1
Q73,1,square,black,0.8,1
Q84,2,square,black,0.8,1
Q85,1,square,black,0.8,1
Q97,2,square,black,0.8,1
Q94,1,square,black,0.8,1
R04,2,square,black,0.8,1
R09,1,square,black,0.8,1
R14,1,square,black,0.8,1
R52,1,square,black,0.8,1
S49,1,square,black,0.8,1
S59,1,square,black,0.8,1
S50,1,square,black,0.8,1
S51,1,square,black,0.8,1
S60,3,square,black,0.8,1
S70,11,square,black,0.8,1
S71,1,square,black,0.8,1
S80,10,square,black,0.8,1
S81,4,square,black,0.8,1
S90,9,square,black,0.8,1
S95,1,square,black,0.8,1
S91,1,square,black,0.8,1
SC16,3,square,black,0.8,1
SC27,4,square,black,0.8,1
SC26,7,square,black,0.8,1
SC28,2,square,black,0.8,1
SC38,2,square,black,0.8,1
SC37,8,square,black,0.8,1
SC39,5,square,black,0.8,1
SC47,1,square,black,0.8,1
SC49,1,square,black,0.8,1
SD08,1,square,black,0.8,1
SD09,3,square,black,0.8,1
SD18,2,square,black,0.8,1
SD17,3,square,black,0.8,1
SD16,4,square,black,0.8,1
SD26,1,square,black,0.8,1
SD20,4,square,black,0.8,1
SD21,1,square,black,0.8,1
SD30,17,square,black,0.8,1
SD31,19,square,black,0.8,1
SD33,19,square,black,0.8,1
SD34,13,square,black,0.8,1
SD37,1,square,black,0.8,1
SD32,10,square,black,0.8,1
SD38,3,square,black,0.8,1
SD35,1,square,black,0.8,1
SD40,20,square,black,0.8,1
SD41,14,square,black,0.8,1
SD42,12,square,black,0.8,1
SD43,12,square,black,0.8,1
SD44,6,square,black,0.8,1
SD45,10,square,black,0.8,1
SD46,13,square,black,0.8,1
SD47,7,square,black,0.8,1
SD48,10,square,black,0.8,1
SD50,16,square,black,0.8,1
SD52,19,square,black,0.8,1
SD53,18,square,black,0.8,1
SD54,5,square,black,0.8,1
SD55,2,square,black,0.8,1
SD56,8,square,black,0.8,1
SD57,4,square,black,0.8,1
SD58,8,square,black,0.8,1
SD59,3,square,black,0.8,1
SD51,9,square,black,0.8,1
SD60,13,square,black,0.8,1
SD61,12,square,black,0.8,1
SD62,12,square,black,0.8,1
SD63,10,square,black,0.8,1
SD67,2,square,black,0.8,1
SD64,2,square,black,0.8,1
SD69,1,square,black,0.8,1
SD70,17,square,black,0.8,1
SD71,6,square,black,0.8,1
SD72,17,square,black,0.8,1
SD73,18,square,black,0.8,1
SD77,1,square,black,0.8,1
SD76,2,square,black,0.8,1
SD74,4,square,black,0.8,1
SD80,11,square,black,0.8,1
SD81,12,square,black,0.8,1
SD82,5,square,black,0.8,1
SD83,10,square,black,0.8,1
SD86,1,square,black,0.8,1
SD84,5,square,black,0.8,1
SD85,3,square,black,0.8,1
SD90,6,square,black,0.8,1
SD91,8,square,black,0.8,1
SD94,4,square,black,0.8,1
SD99,2,square,black,0.8,1
SD95,3,square,black,0.8,1
SE05,7,square,black,0.8,1
SE04,3,square,black,0.8,1
SE03,1,square,black,0.8,1
SE09,1,square,black,0.8,1
SE08,2,square,black,0.8,1
SE02,2,square,black,0.8,1
SE00,2,square,black,0.8,1
SE13,7,square,black,0.8,1
SE14,4,square,black,0.8,1
SE19,4,square,black,0.8,1
SE10,4,square,black,0.8,1
SE18,1,square,black,0.8,1
SE11,1,square,black,0.8,1
SE15,2,square,black,0.8,1
SE12,2,square,black,0.8,1
SE20,6,square,black,0.8,1
SE24,9,square,black,0.8,1
SE29,5,square,black,0.8,1
SE23,3,square,black,0.8,1
SE28,1,square,black,0.8,1
SE25,3,square,black,0.8,1
SE21,2,square,black,0.8,1
SE30,12,square,black,0.8,1
